ImageLeft_ji,ImageRight_ji,ImageCentre_ji,CorrAns,TextLeft_jwbg,TextRight_jwbg,TextCentre_jwbg,Answer,ImageLeft_wibg,ImageRight_wibg,ImageCentre_wibg,TextLeft_wibg,TextRight_wibg,TextCentre_wibg,ITI,TextLeft_jwgb,TextRight_jwgb,TextCentre_jwgb,ImageLeft_wigb,ImageRight_wigb,ImageCentre_wigb,TextLeft_wigb,TextRight_wigb,TextCentre_wigb,ImagesDiscarded.thisRepN,ImagesDiscarded.thisTrialN,ImagesDiscarded.thisN,ImagesDiscarded.thisIndex,ji.thisRepN,ji.thisTrialN,ji.thisN,ji.thisIndex,jwbg.thisRepN,jwbg.thisTrialN,jwbg.thisN,jwbg.thisIndex,wibg.thisRepN,wibg.thisTrialN,wibg.thisN,wibg.thisIndex,jwgb.thisRepN,jwgb.thisTrialN,jwgb.thisN,jwgb.thisIndex,wigb.thisRepN,wigb.thisTrialN,wigb.thisN,wigb.thisIndex,thisRow.t,notes,Waiting_for_Scanner_Discard.started,SyncPulse_Discard.started,fix_Discard.started,Waiting_for_Scanner_Discard.stopped,SyncPulse_Discard.keys,SyncPulse_Discard.rt,SyncPulse_Discard.duration,W4S_Baseline.started,SyncPulse_Baseline.started,fix_Baseline.started,W4S_Baseline.stopped,SyncPulse_Baseline.keys,SyncPulse_Baseline.rt,SyncPulse_Baseline.duration,Baseline_Fixation.started,Baseline.started,Baseline.stopped,Baseline_Fixation.stopped,Description.started,text_2.started,Progress.started,Description.stopped,Progress.keys,Progress.rt,Progress.duration,Trial_prep.started,prep_spacebar.started,prep_points.started,text_prep.started,image_left_prep.started,image_right_prep.started,key_resp_prep.started,Trial_prep.stopped,key_resp_prep.keys,key_resp_prep.rt,key_resp_prep.duration,Fixation_Start.started,Fixation_start.started,Fixation_start.stopped,Fixation_Start.stopped,W4S_Trial.started,SyncPulse_Trial.started,fix_Trial.started,W4S_Trial.stopped,SyncPulse_Trial.keys,SyncPulse_Trial.rt,SyncPulse_Trial.duration,just_images.started,image_left_ji.started,image_right_ji.started,image_center_ji.started,key_resp_ji.started,just_images.stopped,key_resp_ji.keys,key_resp_ji.corr,key_resp_ji.rt,key_resp_ji.duration,feedback_ji.started,image_left_ji_2.started,image_right_ji_2.started,image_center_ji_fb.started,feedback_image_2.started,feedback_ji.stopped,fixation_practice.started,text.started,fixation_practice.stopped,text.stopped,prep_jwbg.started,prep_spacebar_5.started,prep_points_6.started,text_prep_6.started,text_left_prep_3.started,text_right_prep_3.started,key_resp_prep_6.started,prep_jwbg.stopped,key_resp_prep_6.keys,key_resp_prep_6.rt,key_resp_prep_6.duration,just_words_bg.started,key_resp_jwbg.started,text_left_bg.started,text_right_bg.started,text_stim_jwbg.started,just_words_bg.stopped,key_resp_jwbg.keys,key_resp_jwbg.corr,key_resp_jwbg.rt,key_resp_jwbg.duration,feedback_10.started,text_left_bg_2.started,text_right_bg_2.started,text_stim_jwbg_2.started,image_jwbg_fb.started,text_left_bg_2.stopped,text_right_bg_2.stopped,text_stim_jwbg_2.stopped,image_jwbg_fb.stopped,feedback_10.stopped,prep_wibg.started,prep_spacebar_6.started,prep_points_7.started,text_prep_7.started,image_left_sw_4.started,image_right_sw_4.started,under_image_left_4.started,under_image_right_4.started,key_resp_prep_7.started,prep_wibg.stopped,key_resp_prep_7.keys,key_resp_prep_7.rt,key_resp_prep_7.duration,words_images_bg.started,key_resp_wibg.started,image_left_bg.started,image_right_bg.started,under_image_left_bg.started,under_image_right_bg.started,image_stim_wibg.started,text_stim_wibg.started,words_images_bg.stopped,key_resp_wibg.keys,key_resp_wibg.corr,key_resp_wibg.rt,key_resp_wibg.duration,feedback_12.started,image_left_bg_2.started,image_right_bg_2.started,under_image_left_bg_2.started,under_image_right_bg_2.started,image_center_wibg_fb.started,text_center_wibg_fb.started,image_wibg_fb.started,feedback_12.stopped,ITI_Interval.started,fixation_point.started,fixation_point.stopped,ITI_Interval.stopped,image_left_bg_2.stopped,image_right_bg_2.stopped,under_image_left_bg_2.stopped,under_image_right_bg_2.stopped,image_center_wibg_fb.stopped,text_center_wibg_fb.stopped,image_wibg_fb.stopped,prep_jwgb.started,prep_spacebar_7.started,prep_points_8.started,text_prep_8.started,text_left_prep.started,text_right_prep.started,key_resp_prep_8.started,prep_jwgb.stopped,key_resp_prep_8.keys,key_resp_prep_8.rt,key_resp_prep_8.duration,just_words_gb.started,key_resp_jwgb.started,text_left_gb.started,text_right_gb.started,text_stim_jwgb.started,just_words_gb.stopped,key_resp_jwgb.keys,key_resp_jwgb.corr,key_resp_jwgb.rt,key_resp_jwgb.duration,feedback_14.started,text_left_gb_2.started,text_right_gb_2.started,text_center_jwgb_fb.started,image_jwgb_fb.started,feedback_14.stopped,text_left_gb_2.stopped,text_right_gb_2.stopped,text_center_jwgb_fb.stopped,image_jwgb_fb.stopped,prep_wigb.started,prep_spacebar_8.started,prep_points_9.started,text_prep_9.started,image_left_gb_5.started,image_right_gb_5.started,under_image_left_5.started,under_image_right_5.started,key_resp_prep_9.started,prep_wigb.stopped,key_resp_prep_9.keys,key_resp_prep_9.rt,key_resp_prep_9.duration,words_images_gb.started,key_resp_wigb.started,image_left_gb.started,image_right_gb.started,under_image_left_gb.started,under_image_right_gb.started,image_stim_wigb.started,text_stim_wigb.started,words_images_gb.stopped,key_resp_wigb.keys,key_resp_wigb.corr,key_resp_wigb.rt,key_resp_wigb.duration,feedback_16.started,image_left_gb_2.started,image_right_gb_2.started,under_image_left_gb_2.started,under_image_right_gb_2.started,image_center_wigb_fb.started,text_center_wigb_fb.started,image_wigb_fb.started,feedback_16.stopped,image_left_gb_2.stopped,image_right_gb_2.stopped,under_image_left_gb_2.stopped,under_image_right_gb_2.stopped,image_center_wigb_fb.stopped,text_center_wigb_fb.stopped,image_wigb_fb.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,2,,,,left,,,,,,,6.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/af00002_fg.png,Good,Bad, ,,,,,,,,,,,,,,,,,,,,,0,20,20,20,584.8240789999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.8080342999892,584.8240789999836,584.8240789999836,585.0588931000093,5,0.22570740000810474,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.2076104999869,586.2240909999819,592.9240110999672,592.9078998999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.059456899995,585.08036979998,585.08036979998,585.08036979998,585.08036979998,585.08036979998,585.08036979998,585.08036979998,585.9242142000003,2,1,0.8368723000166938,0.0013425999786704779,585.9244717999827,585.9399637999595,585.9399637999595,585.9399637999595,585.9399637999595,585.9399637999595,585.9399637999595,585.9399637999595,586.2075928999693,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,5.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/am00003_fg.png,Good,Bad, ,,,,,,,,,,,,,,,,,,,,,0,21,21,21,592.9240110999672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.9082215999952,592.9240110999672,592.9240110999672,593.0580382999615,5,0.1255078000249341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.4578511999571,594.4739176000003,600.1745414999896,600.1578696999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0584136999678,593.0747165000066,593.0747165000066,593.0747165000066,593.0747165000066,593.0747165000066,593.0747165000066,593.0747165000066,594.1576351000112,2,1,1.0762467000167817,0.0,594.1579697999987,594.1740780000109,594.1740780000109,594.1740780000109,594.1740780000109,594.1740780000109,594.1740780000109,594.1740780000109,594.4578331999946,594.4739176000003,594.4739176000003,594.4739176000003,594.4739176000003,594.4739176000003,594.4739176000003,594.4739176000003,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,6.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/wf00006_fg.png,Good,Bad, ,,,,,,,,,,,,,,,,,,,,,0,22,22,22,600.1745414999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.1582782999612,600.1745414999896,600.1745414999896,601.0586104000104,5,0.8750505999778397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.0741135000135,602.0906009000028,608.7906087999581,608.773912500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.059096699988,601.0771480000112,601.0771480000112,601.0771480000112,601.0771480000112,601.0771480000112,601.0771480000112,601.0771480000112,601.7903382999939,1,1,0.7030247999937274,0.0017847999697551131,601.7908463999629,601.8071289999643,601.8071289999643,601.8071289999643,601.8071289999643,601.8071289999643,601.8071289999643,601.8071289999643,602.0740972000058,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,6.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Good,Bad,Failure,,,,,,,,,,,,,,,,,,,,,0,23,23,23,608.7906087999581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.7742263000109,608.7906087999581,608.7906087999581,609.0574799999595,5,0.2591876999940723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.0738850999624,610.090527399967,616.7911627999856,616.7750048000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0577400999609,609.0812978000031,609.0812978000031,609.0812978000031,609.0812978000031,609.0812978000031,609.0812978000031,609.0812978000031,609.7902207999723,1,1,0.7069178000092506,0.0014393000165000558,609.7906823999947,609.8163874999736,609.8163874999736,609.8163874999736,609.8163874999736,609.8163874999736,609.8163874999736,609.8163874999736,610.0738674000022,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,5.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Good,Bad,Cherish,,,,,,,,,,,,,,,,,,,,,0,24,24,24,616.7911627999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.7755137999775,616.7911627999856,616.7911627999856,617.4921969000134,5,0.6851925000082701,0.001055200002156198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.6074001999805,618.62358949997,624.3242927999818,624.308028200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.4927613000036,617.5135072999983,617.5135072999983,617.5135072999983,617.5135072999983,617.5135072999983,617.5135072999983,617.5135072999983,618.3235429999768,2,1,0.7956800000392832,0.0009205999667756259,618.3239777999697,618.3404802999576,618.3404802999576,618.3404802999576,618.3404802999576,618.3404802999576,618.3404802999576,618.3404802999576,618.6073831999674,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,6.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Good,Bad,Awful,,,,,,,,,,,,,,,,,,,,,0,25,25,25,624.3242927999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.3084922999842,624.3242927999818,624.3242927999818,625.0573794000084,5,0.7252120999619365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.806516200013,627.8237615000107,634.5246170999599,634.5081407999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0576387000037,625.0735541000031,625.0735541000031,625.0735541000031,625.0735541000031,625.0735541000031,625.0735541000031,625.0735541000031,627.510162099963,1,1,2.4186352000106126,0.0011615999974310398,627.5112559999689,627.5428388,627.5428388,627.5428388,627.5428388,627.5428388,627.5428388,627.5428388,627.8064982999931,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,1,,,,right,,,,,,,6.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/blank.png,Good,Bad,Nasty,,,,,,,,,,,,,,,,,,,,,0,26,26,26,634.5246170999599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.5086092000129,634.5246170999599,634.5246170999599,635.0572374999756,5,0.5249271999928169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0072342999629,636.0236972999992,642.7237927999813,642.7075570999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0574509999715,635.0736748999916,635.0736748999916,635.0736748999916,635.0736748999916,635.0736748999916,635.0736748999916,635.0736748999916,635.7239368999726,1,1,0.6438795999856666,0.0009862000006251037,635.7242838999955,635.7417906000046,635.7417906000046,635.7417906000046,635.7417906000046,635.7417906000046,635.7417906000046,635.7417906000046,636.007216900005,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,2,,,,left,,,,,,,8.7,,,,IAT_image/af00009_fg.png,wf00009_fg.png,IAT_image/am00008_fg.png,Good,Bad, ,,,,,,,,,,,,,,,,,,,,,0,27,27,27,642.7237927999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.7079190000077,642.7237927999813,642.7237927999813,643.0574132999755,5,0.32542389997979626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.8568919000099,647.8736554000061,656.5737076000078,656.557582199981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0576988999965,643.0737213999964,643.0737213999964,643.0737213999964,643.0737213999964,643.0737213999964,643.0737213999964,643.0737213999964,647.5735811999766,2,1,4.499393899983261,None,647.5738630999695,647.5895377999987,647.5895377999987,647.5895377999987,647.5895377999987,647.5895377999987,647.5895377999987,647.5895377999987,647.8568763000076,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.5576646999689,656.5737076000078,656.5737076000078,657.0572748999693,5,0.4760897000087425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBDCW011_Run3,RBDCW011_Run3,2024-04-18_17h30.13.531,IAT_test,2023.2.2,59.8906038336752,2024-04-18 17h30.59.275506 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0572975999676,657.0738520000014,,673.0578020999674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
